_id,head,normalized_head
6088,hi0mut2quk0,himut-uk
6089,but2quk0,but-uk
6090,bu0tul1,butul
6091,bu0tun1,butun
6092,bu0tuŋ1,butung
6093,pa0mu0tuŋ1,pamutung
6094,bu0tuŋ1,butung
6095,bu0tu2nis0,butunis
6096,bu0lu0bu0tu2nis0,bulubutunis
6097,bu2tuy0,butuy
6098,but2yag0,butyag
6099,bu2qud0,buud
6100,bu0qu2ran0,buuran
6101,bu2qug0,buug
6102,bu0qug1,buug
6103,bu0qu0gan1,buugan
6104,bu0quk1,buuk
6105,bu0qu0kan1,buukan
6106,bu0qul0bu2qul0,buulbuul
6107,bu0qun1,buun
6108,bu0quŋ1,buung
6109,bu2quŋ0,buung
6110,bi0nuqu0ŋan0,binuungan
6111,bu0qu0ŋun1,buungun
6112,bu0qu2ŋun0,buungun
6113,bu2qus0,buus
6114,bu0qut1,buut
6120,bu2qut0,buut
6121,bu0qut0bu2qut0,buutbuut
6122,ma0bu0qut0bu0qu2tun0,mabuutbuutun
6123,but0qa0nay1,but-anay
6124,pa0bu0qut1,pabuut
6125,pa0ka0bu0qut1,pakabuut
6126,pa0bu2qut0,pabuut
6127,hi0mu0qut1,himuut
6128,ha0mu0qut1,hamuut
6129,ka0hi0mu0qut1,kahimuut
6130,ka0hi0mut0qa0nan1,kahimut-anan
6131,ma0hi0mut2qun0,mahimut-un
6132,ma0hi0mut0qa2nun0,mahimut-anun
6133,ma0ham0qu0tun1,maham-utun
6134,but2qan0,but-an
6135,bu0qu2tan0,buutan
6136,bi0nu0qu0tan1,binuutan
6137,ka0bu2qut0,kabuut
6138,ka0bu0but2qun0,kabubut-un
6140,ma0bu2qut0,mabuut
6141,mag0bu0bu2qut0,magbubuut
6142,pag0bu0qut1,pagbuut
6143,pa0ni0mu2qut0,panimuut
6144,bu2qut0,buut
6145,bi0nu2qut0,binuut
6146,bu0qu2tan0,buutan
6147,bu0qu2tan0,buutan
6148,bu0qu2ti0,buuti
6149,bu0wa1,buwa
6150,bu0waq1,buwa-
6151,bu2waq0,buwa
6152,bu2waq0,buwa
6153,bu0waq0bu0waq1,buwabuwa
6154,bu2waq0,buwa
6155,buwa0qun0,buwaun
6156,bu0wal1,buwal
6157,bu0waŋ1,buwang
6158,bu0waŋ1,buwang
6159,bu2waŋ0,buwang
6160,bu0way1,buway
6161,buy1,buy
6162,pa0buy1,pabuy
6163,buy1,buy
6164,bu2ya0,buya
6165,bu2ya0,buya
6166,bu0yag1,buyag
6169,pa0bu0yag1,pabuyag
6170,bu0ya0gan1,buyagan
6171,bu0lu0ya0gun1,buluyagun
6172,bu0ya0gan1,buyagan
6173,bu0yaŋ1,buyang
6174,bu0yaŋ2qaŋ0,buyang-ang
6175,bu0yaŋ2yaŋ0,buyangyang
6176,bu0yas2yas0,buyasyas
6177,buy2buy0,buybuy
6178,pa0muy2buy0,pamuybuy
6179,buy0bu0yan1,buybuyan
6180,bu0yiŋ2git0,buyinggit
6181,buy0ku0ti2yu0,buykutiyu
6182,buy2las0,buylas
6183,hi0buy2las0,hibuylas
6184,hi0qulylas0,himulylas
6185,buy2lu0,buylu
6186,ti0na0buy2lu0,tinabuylu
6187,buy2lug0,buylug
6188,hi0buy2lug0,hibuylug
6189,ha0buy2lug0,habuylug
6190,ta0buy2lug0,tabuylug
6191,buy2na0,buyna
6194,buy2nas0,buynas
6196,nut2sis0,nutsis
6197,di0bun2yas0,dibunyas
6198,buy2nu0,buynu
6199,quyprin0,buyprind
6200,buy2sit0,buysit
6201,bu0yu1,buyu
6202,bu0yuq1,buyu
6203,bu2yuq0,buyu
6204,bu2yud0,buyud
6205,buy2qud0,buy-ud
6206,bu0yug1,buyug
6207,bu0yu0gun1,buyugun
6208,bu0yug1,buyug
6209,bu2yuk0,buyuk
6210,bu0yu0kan1,buyukan
6211,bi0nu2yuk0,binuyuk
6212,bu2yuk0,buyuk
6213,buy2quk0,buy-uk
6214,bu0yun1,buyun
6215,bu2yun0,buyun
6216,buy2qun0,buy-un
6217,bu0yuŋ1,buyung
6218,bu2yuŋ0,buyung
6219,bu2yut0,buyut
6220,wa0bu0wa1,bwabuwa
6221,wa2gas0,bwagas
6222,wa2han0,bwahan
6223,wa2hat0,bwahat
6224,wan0bu2wan0,bwanbuwan
6225,wa2qus0,bwaus
6226,wiq0,bwi-
6227,wil2ta0,bwilta
6228,wil0tab0wil2ta0,bwiltabwilta
6229,qi0dab0wil2ta0,idabwilta
6230,wiŋ2git0,bwinggit
6231,ya2bas0,byabas
6232,ya2hi0,byahi
6233,ya0hi0qan1,byahian
6234,ya0hi0dur1,byahidur
6235,yak0ru2sis0,byakrusis
6236,yam2ban0,byamban
6237,yaŋ2gas0,byanggas
6238,yaŋ0ga0sun1,byanggasun
6239,yan2tiq0,byanti
6240,ya2suŋ0,byasung
6241,ya2ta0,byata
6242,ya0ti0ku1,byatiku
6243,ya0ti0lis1,byatilis
6244,ya2tu0,byatu
6245,yin0bi0ni2da0,byinbinida
6247,yi2nis0,byinis
6248,yin2tus0,byintus
6249,yir2nis0,byirnis
6250,yu1,byu
6252,pab0yu1,pabyu
6253,yu2da0,byuda
6255,yu2du0,byudu
6257,yu0gul1,byugul
6258,yu2gul0,byugul
6259,yu0lin1,byulin
6260,yu0li2ta0,byulita
6261,yum2bu0,byumbu
6263,yu2quk0,byuuk
6264,yu2qus0,byuus
6265,da1,da
6267,da1,da
6268,daq1,da
6269,daq1,da
6270,da0qab0da0qab1,daabdaab
6271,da2qan0,daan
6275,pa0si0da0qan1,pasidaan
6276,ka0da2qan0,kadaan
6277,ka0ra2qan0,karaan
6280,ki0na0ra0qan1,kinaraan
6281,pa0ŋa0ra2qan0,pangaraan
6282,da0qa2naq0,daana
6283,da0qa2ni0,daani
6284,da2qat0,daat
6285,da0qay1,daay
6286,da2ba0,daba
6287,da0ba0han1,dabahan
6288,dab2dab0,dabdab
6289,dab0da0bun1,dabdabun
6290,da0bu0da0bu1,dabudabu
6291,da0bu0da2bu0,dabudabu
6292,da2buk0,dabuk
6293,da0buk1,dabuk
6294,da0bu0kan1,dabukan
6295,da2buk0,dabuk
6296,da0buk1,dabuk
6298,da0buŋ1,dabung
6299,da2di0,dadi
6300,da2ga0,daga
6302,da2ga0,daga
6303,da0gaq1,daga
6304,da0ga2qaŋ0,dagaang
6305,di0na0ga2qaŋ0,dinagaang
6306,da0gab2dab0,dagabdab
6307,da0gab0da0bun1,dagabdabun
6308,da0ga2hay0,dagahay
6309,da0ga2mi0,dagami
6310,da2gan0,dagan
6311,da0ga2nas0,daganas
6312,da0gan2daŋ0,dagandang
6313,da0gaŋ1,dagang
6314,da0ga0ŋan1,dagangan
6315,da2gaŋ0,dagang
6316,mag0da0da2gan0,magdadagan
6317,da0gaŋ2daŋ0,dagangdang
6318,da0gas2das0,dagasdas
6319,da0gas2das0,dagasdas
6320,da2gat0,dagat
6321,da0gat1,dagat
6322,pa0na2gat0,panagat
6323,di0na2gat0,dinagat
6324,di0na0gat1,dinagat
6325,ma0na0na0gat1,mananagat
6326,pi0na0naga0tan0,pinanagatan
6327,du0ma2gat0,dumagat
6328,da0ga0tun1,dagatun
6329,dagat0nun0,dagatnun
6330,da0gaw1,dagaw
6331,di0na0gaw1,dinagaw
6332,da0ga2yaq0,dagaya
6333,ka0da0ga2yaq0,kadagaya
6334,pa0da0ga2yaq0,padagaya
6335,da0gay2day0,dagayday
6336,dag2dag0,dagdag
6337,tiŋ0dag2dag0,tingdagdag
6338,dag2han0,daghan
6339,dag0ha0nan1,daghanan
6340,gi0dag0ha0nun1,gidaghanun
6341,ka0dag0ha0nan1,kadaghanan
6342,ka0rag0ha2nan0,karaghanan
6343,ma0ka0dag2han0,makadaghan
6344,ka0dag2han0,kadaghan
6345,du0ma0dag2han0,dumadaghan
6346,dag2huŋ0,daghung
6347,da0gil1,dagil
6348,da0giŋ1,daging
6349,da0gi2nut0,daginut
6350,da0gi0nu0tan1,daginutan
6352,di0na0gi2nut0,dinaginut
6353,ma0da0gi0nu2tun0,madaginutun
6354,da0gi0nu0tun1,daginutun
6356,da2gir0,dagir
6357,da2git0,dagit
6358,ma0na0na0git1,mananagit
6359,pi0na0da2git0,pinadagit
6360,da0gi2tab0,dagitab
6361,da0gi0tab2nun0,dagitabnun
6362,dag2kut0,dagkut
6363,dag0ku0tay1,dagkutay
6364,du0ma0lag2kut0,dumalagkut
6365,du0ma0dag2kut0,dumadagkut
6366,dag2maq0,dagma
6367,dag2mal0,dagmal
6368,dag0ma0lan1,dagmalan
6369,ma0dag0ma0lun1,madagmalun
6370,dag2muk0,dagmuk
6371,dag2nay0,dagnay
6372,dag2pak0,dagpak
6374,dag1,dagpak
6376,dag2pal0,dagpal
6377,dag2pal0,dagpal
6378,dag2pas0,dagpas
6380,dag2piq0,dagpi
6382,di0nag2piq0,dinagpi
6383,ma0na0nag2piq0,mananagpi
6384,dag2saq0,dagsa
6385,du0ma0lag2saq0,dumalagsa
6386,du0mag2saq0,dumagsa
6387,dag2saŋ0,dagsang
6388,pa0dag2saŋ0,padagsang
6389,dag2say0,dagsay
6390,dag2tum0,dagtum
6391,da0gub2dub0,dagubdub
6392,da0gu2hub0,daguhub
6393,da0gu2huŋ0,daguhung
6394,da0guk2duk0,dagukduk
6395,pa0na0guk2duk0,panagukduk
6396,da0guk0du0kan1,dagukdukan
6397,da0gul1,dagul
6398,da2gum0,dagum
6399,di0na2gum0,dinagum
6401,dag2qum0,dag-um
6403,da0gun1,dagun
6404,da0gun0da0gun1,dagundagun
6405,da0gun2dun0,dagundun
6406,da0gun2dun0,dagundun
6407,da0gun2duŋ0,dagundung
6408,da0guŋ2duŋ0,dagungdung
6409,da2gut0,dagut
6410,da0gu2quk0,daguuk
6411,di0na0gu2quk0,dinaguuk
6412,dag2way0,dagway
6415,dag0wa0yan1,dagwayan
6416,ka0dag2way0,kadagway
6417,pa0nag2way0,panagway
6418,dag2yaw0,dagyaw
6419,da0han1,dahan
6422,pa0da0han1,padahan
6423,da0hay1,dahay
6424,da2hig0,dahig
6425,da0hik1,dahik
6426,da0hil1,dahil
6427,da0hi0liq1,dahili
6429,da0hi2liq0,dahili
6430,da0hi0lug1,dahilug
6431,da0hi2lug0,dahilug
6432,da0hi2lus0,dahilus
6433,da0hiŋ2gay0,dahinggay
6434,da0hi0raw1,dahiraw
6435,da0his1,dahis
6436,da0hug1,dahug
6437,da0hu0gun1,dahugun
6438,da2hug0,dahug
6439,da0hu0gan1,dahugan
6440,da0hul1,dahul
6441,da0hul0da0hul1,dahuldahul
6442,da0hu2lug0,dahulug
6443,da0hum1,dahum
6444,pa0na0hum1,panahum
6445,da2hun0,dahun
6450,da0hun1,dahun
6451,pa0na2hun0,panahun
6452,da0hun0da0hun1,dahundahun
6453,di0na2hun0,dinahun
6454,di0na0hun1,dinahun
6455,ka0dahu0nan0,kadahunan
6456,da0hu2nug0,dahunug
6457,da2hup0,dahup
6458,da0hut1,dahut
6459,da0hu2yag0,dahuyag
6460,da2qig0,daig
6461,da0qig1,daig
6462,da2qik0,daik
6463,da0qil1,dail
6464,da0qi0lun1,dailun
6465,da0qi2lus0,dailus
6466,da0qit1,dait
6467,ma0da0qi2tun0,madaitun
6468,ma0kig0da0qi2tun0,makigdaitun
6469,pa0nag0da0qit1,panagdait
6470,pa0nag0da0qi0tay1,panagdaitay
6471,da0qi0tul1,daitul
6472,da0qi2tul0,daitul
6473,da0qi0ya1,daiya
6474,ka0da0qi0ya1,kadaiya
6475,dak1,dak
6476,da0kal0da0kal1,dakaldakal
6477,da0kal0da0ka0lun1,dakaldakalun
6478,da0kan1,dakan
6479,dak0ba2lay0,dakbalay
6480,dak0ba0yan1,dakbayan
6481,pa0dak0ba0yan1,padakbayan
6482,ka0dak0ba0ya2nan0,kadakbayanan
6483,dak0ba0ya2nun0,dakbayanun
6484,dak2but0,dakbut
6485,dak2dak0,dakdak
6487,dak0da0kan1,dakdakan
6488,dak0da2kan0,dakdakan
6489,da0ki0nas1,dakinas
6490,da0kin2qas0,dakin-as
6491,da2kit0,dakit
6492,dak2lap0,daklap
6493,dak2lit0,daklit
6494,dak2run0,dakrun
6495,dak2til0,daktil
6496,dak2tul0,daktul
6498,du0ma0dak2tul0,dumadaktul
6499,da0kuq1,daku
6513,qu2lu0,ulu
6514,pa0da0kuq1,padaku
6515,da0kuq0da2kuq0,dakudaku
6516,da0ku2qan0,dakuan
6517,da0ku2qay0,dakuay
6518,dag2kuq0,dagku
6519,pa0nag2kuq0,panagku
6520,ka0dag0ku2qan0,kadagkuan
6521,di0nag2kuq0,dinagku
6522,du0ma0lag2kuq0,dumalagku
6523,du0ma0lag0ku0qun1,dumalagkuun
6524,gi0dak2qun0,gidak-un
6525,ka0dak2qan0,kadak-an
6526,ki0na0dak2qan0,kinadak-an
6527,ma0na2kuq0,manaku
6528,tag0da2kuq0,tagdaku
6529,tag0ma0na2kuq0,tagmanaku
6530,da0kul1,dakul
6531,da0kul0da2kul0,dakuldakul
6532,da2kun0,dakun
6533,da0kuŋ1,dakung
6534,da0kup1,dakup
6535,da2kup0,dakup
6536,di0na0kup1,dinakup
6537,di0nak2pan0,dinakpan
6538,ma0na0na0kup1,mananakup
6539,da0kup0da2kup0,dakupdakup
6540,dak0pa2nay0,dakpanay
6541,da0ku2yuŋ0,dakuyung
6542,dak2yup0,dakyup
6543,dal1,dal
6544,da0la1,dala
6547,da2la0,dala
6548,da0la0da2la0,daladala
6549,pa0da0la1,padala
6550,du0ma2la0,dumala
6551,ka0du0ma0la2han0,kadumalahan
6552,du0ma0la2han0,dumalahan
6553,di0na2la0,dinala
6554,di0nad2qan0,dinad-an
6555,di0nal2han0,dinalhan
6556,da0lad0qu0nun1,dalad-unun
6557,dad0qu0nun1,dad-unun
6558,dal0hu0nun1,dalhunun
6559,da0lag1,dalag
6560,ma0da0lag1,madalag
6561,da0lag1,dalag
6562,da0la2ga0,dalaga
6563,pa0na0la2ga0,panalaga
6564,hi0na0la0ga1,hinalaga
6565,ka0da0la0ga2han0,kadalagahan
6566,du0ma0la2ga0,dumalaga
6567,da0la0gi2ta0,dalagita
6568,da0la0gin2diŋ0,dalaginding
6569,da0la2ga0,dalaga
6571,da0la2gan0,dalagan
6573,da0la0gan1,dalagan
6574,pa0da0la2gan0,padalagan
6576,pi0na0da0la2gan0,pinadalagan
6577,tag0da0la2gan0,tagdalagan
6578,da0laga0nan0,dalaganan
6579,di0na0la0ga0nay1,dinalaganay
6580,ta0li0da0la2gan0,talidalagan
6581,da0la0gaŋ2daŋ0,dalagangdang
6582,da0la2hig0,dalahig
6583,da0la0hik1,dalahik
6584,da0la0kit1,dalakit
6585,da2lam0,dalam
6586,da0lam2baq0,dalamba
6587,da2lan0,dalan
6589,sin0da0lan1,sindalan
6590,da0la2ŋin0,dalangin
6591,da2lap0,dalap
6592,da0la0pu2gan0,dalapugan
6593,da0la0put1,dalaput
6594,da2lar0,dalar
6595,da0la0qu0raq1,dalaura
6596,da0la2yig0,dalayig
6597,gi0da0la2yig0,gidalayig
6598,pa0da0la2yig0,padalayig
6599,mag0da0da0la2yig0,magdadalayig
6600,day2gun0,daygun
6601,pa0na0la2yig0,panalayig
6602,di0nay0gu2nan0,dinaygunan
6603,ma0na0nay2gun0,mananaygun
6604,dal2dag0,daldag
6605,dal2dal0,daldal
6606,dal0da0li0ra1,daldalira
6607,dal0da0li0ru1,daldaliru
6608,dal2hap0,dalhap
6609,dal2hig0,dalhig
6610,dal2hug0,dalhug
6611,da2li0,dali
6612,da0liq1,dali
6613,da0liq0da0liq1,dalidali
6614,di0na0liq0da0liq1,dinalidali
6615,ma0da0liq0da0li2qun0,madalidaliun
6616,da0liq0da2liq0,dalidali
6617,hi0na0na2liq0,hinanali
6618,di0na0li0qan1,dinalian
6619,ka0da0liq1,kadali
6620,da0liq1,dali
6621,da0lid1,dalid
6622,da0li0da2li0,dalidali
6623,da0lig2dig0,daligdig
6624,da0lik2dik0,dalikdik
6625,da0lik2yat0,dalikyat
6626,da0li2laŋ0,dalilang
6627,da0lin2qas0,dalin-as
6628,da0li0nu2qan0,dalinuan
6629,da0li2nug0,dalinug
6630,da0li0pa0nus1,dalipanus
6631,da0li0pa2nus0,dalipanus
6632,da0lip2saŋ0,dalipsang
6633,da0lip2suq0,dalipsu
6635,da0li0pu0ŋa1,dalipunga
6636,da0li0pu0ŋaq1,dalipunga
6637,da0li2say0,dalisay
6638,da0lis2paŋ0,dalispang
6639,da0lis2puq0,dalispu
6640,da2lit0,dalit
6641,da0li2tik0,dalitik
6642,da0li0qus2qus0,dalius-us
6643,da0luq1,dalu
6644,da2luq0,dalu
6645,ka0da0luq0da0luq1,kadaludalu
6646,da0lu0da0lu1,daludalu
6647,da0lug2dug0,dalugdug
6648,da0luk2qan0,daluk-an
6649,da2lum0,dalum
6650,da0lun0da0lun1,dalundalun
6651,da0lun2dun0,dalundun
6652,da0luŋ2duŋ0,dalungdung
6653,da0luŋ2gan0,dalunggan
6654,da0lu2paŋ0,dalupang
6657,da0lu0pa2pa0,dalupapa
6658,da0lu0pu2gan0,dalupugan
6659,dal2qus0,dal-us
6660,dal0qu0san1,dal-usan
6661,dal0qu0sa0nan1,dal-usanan
6662,da0lus2qus0,dalus-us
6663,da0lus0qu0san1,dalus-usan
6664,da0luy2duy0,daluyduy
6665,dal2wak0,dalwak
6666,dal2yaŋ0,dalyang
6667,dam1,dam
6668,da2ma0,dama
6670,da0ma0han1,damahan
6671,da2ma0,dama
6672,da2ma0,dama
6673,da0ma1,dama
6674,da0ma0han1,damahan
6676,da2mag0,damag
6677,gi0da2mag0,gidamag
6678,da2mag0,damag
6679,dam2qag0,dam-ag
6680,da0ma0gan1,damagan
6681,da0ma0gan1,damagan
6682,da0mah0wa2na0,damahwana
6683,da0mak1,damak
6684,da0man1,daman
6685,da0man0da0man1,damandaman
6686,pa0da0man0da2man0,padamandaman
6687,da0man1,daman
6688,da2mas0,damas
6689,dam2baq0,damba
6690,dam2bil0,dambil
6691,dam2gu0,damgu
6692,ma0dam0gu2hun0,madamguhun
6693,dam2huy0,damhuy
6694,da2mid0,damids
6695,da0mig1,damig
6696,da0mi0kaq1,damika
6697,da0mi2kaq0,damika
6698,da0mi0li1,damili
6699,dam2lag0,damlag
6701,dam0pi0las1,dampilas
6702,dam0pi0yas1,dampiyas
6703,dam2pug0,dampug
6704,dam2put0,damput
6705,dam2put0,damput
6706,dam0pu0qug1,dampuug
6707,da0muq1,damu
6708,da2muq0,damu
6709,da2muq0,damu
6710,dam2qug0,dam-ug
6711,dam2quk0,dam-uk
6712,da0mul2mug0,damulmug
6713,da0mu0lug1,damulug
6714,da2muŋ0,damung
6715,da0mur2haw0,damurhaw
6716,da0mu2siŋ0,damusing
6717,dam2qut0,dam-ut
6718,pa0nam2qut0,panam-ut
6719,dam2yaŋ0,damyang
6720,pa0dam2yaŋ0,padamyang
6721,dam2yu0,damyu
6722,dan1,dan
6723,dan1,dan
6724,da2nag0,danag
6725,dan2qag0,dan-ag
6726,da0na0kit1,danakit
6727,da2nas0,danas
6728,da0nas0da2nas0,danasdanas
6729,da2naw0,danaw
6730,da0naw1,danaw
6731,da0nay1,danay
6732,da0ŋa1,danga
6733,da0ŋaq0da0ŋaq1,dangadanga
6734,da0ŋaq0da2ŋaq0,dangadanga
6735,da0ŋag1,dangag
6736,da2ŋan0,dangan
6737,da2ŋan0,dangan
6738,da0ŋa0rag1,dangarag
6739,da0ŋa0raŋ1,dangarang
6740,da0ŋas1,dangas
6741,da0ŋas1,dangas
6742,da2ŋas0,dangas
6743,da0ŋas1,dangas
6744,da2ŋat0,dangat
6745,pa0da2ŋat0,padangat
6746,da0da0ŋa2tan0,dadangatan
6747,da2ŋaw0,dangaw
6748,da0ŋaw0da0ŋaw1,dangawdangaw
6749,da0ŋay1,dangay
6750,da2ŋay0,dangay
6751,daŋ2daŋ0,dangdang
6752,daŋ2gaq0,dangga
6753,daŋ2gaq0,dangga
6754,daŋ2gas0,danggas
6755,daŋ2git0,danggit
6756,di0naŋ2git0,dinanggit
6757,daŋ2hag0,danghag
6758,daŋ2hal0,danghal
6759,daŋ0ha0lan1,danghalan
6760,daŋ0hi0li1,danghili
6761,da0ŋi2lag0,dangilag
6762,da0ŋi0li1,dangili
6763,daŋ2ka0,dangka
6764,daŋ0ka0lan1,dangkalan
6765,daŋ2kit0,dangkit
6766,daŋ0ku2lus0,dangkulus
6767,daŋ2las0,danglas
6768,daŋ2lay0,danglay
6769,daŋ2lug0,danglug
6770,pa0daŋ2lug0,padanglug
6771,daŋ2put0,dangput
6772,daŋ1,dangs
6773,da0ŋug1,dangug
6774,da2ŋug0,dangug
6775,da0ŋul2ŋul0,dangulngul
6776,da0ŋup1,dangup
6777,da0ŋuy2ŋuy0,danguynguy
6778,da0ni1,dani
6779,ma0da0ni2hun0,madanihun
6780,dan2lak0,danlak
6781,dan2lug0,danlug
6782,qansbul0,dansbul
6783,dan2sir0,dansir
6784,dan2suy0,dansuy
6785,da0nug1,danug
6786,dan2quk0,dan-uk
6787,dan2yus0,danyus
6789,dap1,dap
6790,da0paq1,dapa
6791,da0paq1,dapa
6792,da0paq1,dapa
6794,dap2qag0,dap-ag
6795,da0pak1,dapak
6796,da2pak0,dapak
6797,da2pal0,dapal
6798,da0pal1,dapal
6799,da0pal0da0pal1,dapaldapal
6800,dap2qas0,dap-as
6801,dap2qas0,dap-as
6803,da2pat0,dapat
6805,da0pat1,dapat
6806,qig0da0da2pat0,igdadapat
6807,da2paw0,dapaw
6808,da0paw0da0paw1,dapawdapaw
6809,dapa0wun0,dapawun
6810,da2paw0,dapaw
6811,da0pay1,dapay
6812,dap2dap0,dapdap
6813,da0piq1,dapi
6814,da0piq0da0piq1,dapidapi
6815,da2pig0,dapig
6816,ka0da2pig0,kadapig
6817,du0ma0da0pig1,dumadapig
6818,du0ma0la0pig1,dumalapig
6819,dap2qig0,dap-ig
6820,da0pi0gas1,dapigas
6821,da0pi0lus1,dapilus
6822,da0pi2lus0,dapilus
6823,da2pit0,dapit
6824,da0pit1,dapit
6825,pa0da0pit1,padapit
6826,hi0na2pit0,hinapit
6827,di0na2pit0,dinapit
6828,mag0da0da0pit1,magdadapit
6829,ma0na0na0pit1,mananapit
6830,da0pi2yas0,dapiyas
6831,da0pi2yu0,dapiyu
6832,dap2laq0,dapla
6833,dap2lak0,daplak
6834,dap2las0,daplas
6835,dap2lay0,daplay
6836,dap2lin0,daplin
6838,pa0dap2lin0,padaplin
6839,dap2lus0,daplus
6840,dap2sut0,dapsut
6841,da0pu1,dapu
6842,da0puq1,dapu
6843,da2pu0,dapu
6844,da2puq0,dapu
6845,da0pug1,dapug
6846,da0pu2gan0,dapugan
6847,da0pug1,dapug
6848,da2pug0,dapug
6849,da0pu2gan0,dapugan
6850,da2pul0,dapul
6851,pa0na2pul0,panapul
6852,da0pu0li2ru0,dapuliru
6853,da0pu2las0,dapulas
6854,dap2ya0,dapya
6855,dap2yas0,dapyas
6856,da0ra2mi0,darami
6857,da0ri0yut1,dariyut
6858,dar2liŋ0,darling
6859,da2ru0,daru
6860,da0ru1,daru
6861,mag0da0da0ru1,magdadaru
6862,da0ru0han1,daruhan
6863,qig0da0da0ru1,igdadaru
6864,qig0da0la0ru1,igdalaru
6865,da0ru0da0ru1,darudaru
6866,das1,das
6867,da0saq1,dasa
6868,da0sag1,dasag
6869,das2qag0,das-ag
6870,das2das0,dasdas
6871,da2sig0,dasig
6872,mag0da0da2sig0,magdadasig
6873,ka0da2sig0,kadasig
6874,ma0dasi0gun0,madasigun
6875,da0sig0da2sig0,dasigdasig
6876,das2mag0,dasmag
6877,das2ŋag0,dasngag
6878,das2ŋag0,dasngag
6879,das2pan0,daspan
6880,das2tir0,dastir
6881,das2qug0,das-ug
6882,da0suk1,dasuk
6883,da2suk0,dasuk
6884,da0sun1,dasun
6885,da0sun0da0sun1,dasundasun
6886,da2ta0,data
6887,da0ta0da2ta0,datadata
6888,da2ta0,data
6890,da0tag1,datag
6891,ka0da0ta0gan1,kadatagan
6892,da2ti0,dati
6893,da2tiŋ0,dating
6894,qatslan0,datslan
6895,da2tu0,datu
6896,da2tuq0,datu
6897,da2tuq0,datu
6899,di0na2tuq0,dinatu
6900,dat2qug0,dat-ug
6901,dat2qul0,dat-ul
6902,dat0qu0lan1,dat-ulan
6903,da2tum0,datum
6904,da0tuŋ1,datung
6905,da0tuŋ1,datung
6906,da2tus0,datus
6907,da0qu1,dau
6908,da2qub0,daub
6909,da0qub1,daub
6910,da0qu0ba0nan1,daubanan
6911,da0qug1,daug
6914,da2qug0,daug
6915,da0qug0da2qug0,daugdaug
6916,ma0da0qug0da0qu2gun0,madaugdaugun
6917,da0qu0gan1,daugan
6918,dag2qan0,dag-an
6919,dag0qa0nan1,dag-anan
6920,ka0da0qu2gan0,kadaugan
6921,ma0na0na2qug0,mananaug
6922,ma0da0qu2gun0,madaugun
6923,du0ma0da2qug0,dumadaug
6925,da2qul0,daul
6926,da2qup0,daup
6927,da0qu0raq1,daura
6928,da0qu2rus0,daurus
6929,da0qus2qus0,daus-us
6930,da2qut0,daut
6934,da0qut1,daut
6935,da0qut0da2qut0,dautdaut
6936,qa0la2qut0,alaut
6937,da0qu0tan1,dautan
6938,di0na0qu0tan1,dinautan
6939,hi0na2qut0,hinaut
6940,hi0ma0ra2qut0,himaraut
6941,hi0mu0la2qut0,himulaut
6942,qig0da0da2qut0,igdadaut
6943,qig0da0la2qut0,igdalaut
6944,ka0da2qut0,kadaut
6945,ka0daqu0tan0,kadautan
6946,mag0da0da0qut1,magdadaut
6947,mag0da0la0qut1,magdalaut
6948,paŋ0da2qut0,pangdaut
6950,daw1,daw
6952,ver1,verb]
6953,da2wa0,dawa
6954,da0wa0da2wa0,dawadawa
6955,da0wal1,dawal
6956,da2wat0,dawat
6957,da0wat1,dawat
6958,da0wat0da2wat0,dawatdawat
6959,hi0na0wat1,hinawat
6960,daw2daw0,dawdaw
6961,daw2daw0,dawdaw
6962,daw2hug0,dawhug
6963,da2wi0,dawi
6964,da0wi1,dawi
6965,da0win1,dawin
6966,di0na0win1,dinawin
6967,da0wi2raw0,dawiraw
6968,daw2paŋ0,dawpang
6969,da0wuq1,dawu-
6970,da2wun0,dawun
6971,da2wun0,dawun
6972,da0wun0ta0wun1,dawuntawun
6974,day1,day
6975,day2qa0,day-a
6976,da0ya0bi2tis0,dayabitis
6977,da0yag1,dayag
6979,pa0sun0da2yag0,pasundayag
6980,pa0sun0daya0gan0,pasundayagan
6981,pa0da0yag1,padayag
6982,pi0na0da0yag1,pinadayag
6983,di0nay0ga0nay1,dinayganay
6984,ma0di0nay0ga2nun0,madinayganun
6985,da0yag2nus0,dayagnus
6986,da0yag2ram0,dayagram
6987,da2yak0,dayak
6988,da2yal0,dayal
6990,da0ya0lug1,dayalug
6991,da0ya0lu0gu1,dayalugu
6992,da0ya0man2ti0,dayamanti
6993,da0ya0mit2ru0,dayamitru
6994,da0ya0mun1,dayamun
6995,da0yan1,dayan
6996,da0yan0da2yan0,dayandayan
6997,da0ya2na0,dayana
6998,da2yaŋ0,dayang
6999,da2yap0,dayap
7000,da0ya0pir1,dayapir
7001,da0ya0ri1,dayari
7002,da0ya0ri2ya0,dayariya
7003,day2qas0,day-as
7004,da2yaw0,dayaw
7005,day2ban0,dayban
7006,day2day0,dayday
7007,pa0day2day0,padayday
7008,pa0nay2day0,panayday
7009,day0da0yan1,daydayan
7010,day0da2yan0,daydayan
7011,day2gun0,daygun
7012,day2hag0,dayhag
7013,day0ha0gan1,dayhagan
7014,day0ha0gun1,dayhagun
7015,day2har0,dayhard
7016,da2yib0,dayib
7017,da2yig0,dayig
7018,da2yik0,dayik
7019,da2yis0,dayis
